EmployeeID,FirstName,LastName,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,EducationLevel,HireDate,EmploymentStatus,ManagerID,BusinessTravel,OverTime
576,Emp576,LN576,60,Nonbinary,Divorced,Engineering,DevOps Engineer,15604,Associate's,2013-08-07,Active,141.0,Non-Travel,No
577,Emp577,LN577,40,Female,Divorced,Operations,Operations Analyst,16471,Master's,2022-10-27,Terminated,69.0,Non-Travel,No
578,Emp578,LN578,46,Male,Single,Operations,Operations Analyst,10983,PhD,2006-01-06,Active,12.0,Travel_Frequently,Yes
579,Emp579,LN579,53,Male,Single,IT,Network Engineer,5768,Associate's,2010-01-11,Active,22.0,Travel_Frequently,No
580,Emp580,LN580,36,Nonbinary,Married,Engineering,DevOps Engineer,3418,High School,2011-05-10,Active,103.0,Travel_Rarely,No
581,Emp581,LN581,43,Female,Single,Customer Success,Support Associate,6571,Associate's,2011-03-12,Leave of Absence,138.0,Travel_Rarely,No
582,Emp582,LN582,53,Nonbinary,Single,Engineering,Software Engineer,7596,PhD,2007-08-03,Leave of Absence,112.0,Non-Travel,Yes
583,Emp583,LN583,56,Nonbinary,Married,Sales,Sales Executive,5747,Bachelor's,2005-06-22,Terminated,97.0,Travel_Rarely,No
584,Emp584,LN584,56,Male,Single,Human Resources,Recruiter,11307,PhD,2008-08-08,Terminated,82.0,Travel_Rarely,Yes
585,Emp585,LN585,33,Female,Divorced,Customer Success,Customer Success Manager,9779,Associate's,2015-11-08,Leave of Absence,15.0,Travel_Rarely,No
586,Emp586,LN586,40,Male,Single,Customer Success,Support Associate,18076,Master's,2007-07-31,Leave of Absence,86.0,Travel_Frequently,No
587,Emp587,LN587,47,Male,Married,Engineering,Software Engineer,8752,High School,2019-01-02,Active,129.0,Non-Travel,No
588,Emp588,LN588,29,Nonbinary,Single,Marketing,SEO Specialist,13285,High School,2005-07-18,Active,56.0,Travel_Frequently,Yes
589,Emp589,LN589,32,Female,Divorced,Sales,Account Manager,13547,Associate's,2016-04-27,Active,20.0,Travel_Frequently,No
590,Emp590,LN590,35,Female,Single,R&D,Lab Technician,18865,PhD,2008-01-03,Terminated,96.0,Travel_Rarely,No
591,Emp591,LN591,51,Male,Married,Finance,Financial Analyst,7065,Bachelor's,2013-07-01,Active,94.0,Non-Travel,Yes
592,Emp592,LN592,40,Nonbinary,Single,Finance,Financial Analyst,3338,Bachelor's,2005-06-16,Leave of Absence,71.0,Non-Travel,No
593,Emp593,LN593,42,Female,Divorced,IT,Network Engineer,9958,Bachelor's,2017-12-25,Terminated,127.0,Non-Travel,Yes
594,Emp594,LN594,42,Nonbinary,Married,Human Resources,HR Manager,12482,Bachelor's,2021-02-22,Terminated,16.0,Travel_Rarely,No
595,Emp595,LN595,24,Female,Divorced,Customer Success,Support Associate,13343,Associate's,2016-11-18,Active,60.0,Travel_Frequently,No
596,Emp596,LN596,43,Nonbinary,Married,Finance,Accountant,6878,High School,2018-09-26,Active,147.0,Travel_Frequently,Yes
597,Emp597,LN597,56,Nonbinary,Married,Operations,Operations Analyst,5077,Bachelor's,2019-09-05,Leave of Absence,27.0,Non-Travel,No
598,Emp598,LN598,37,Nonbinary,Divorced,Operations,Operations Analyst,7306,Bachelor's,2020-11-12,Leave of Absence,112.0,Travel_Rarely,Yes
599,Emp599,LN599,53,Male,Single,IT,Systems Admin,6497,Associate's,2012-08-15,Terminated,141.0,Non-Travel,Yes
600,Emp600,LN600,47,Male,Divorced,Finance,Finance Manager,10304,Bachelor's,2006-02-19,Leave of Absence,131.0,Travel_Frequently,No
601,Emp601,LN601,23,Male,Single,R&D,Principal Researcher,12684,Master's,2005-08-02,Active,118.0,Non-Travel,Yes
602,Emp602,LN602,24,Female,Divorced,R&D,Research Scientist,12019,Associate's,2020-11-09,Terminated,20.0,Travel_Rarely,No
603,Emp603,LN603,57,Female,Married,Human Resources,HR Specialist,8033,High School,2011-06-16,Leave of Absence,110.0,Travel_Rarely,Yes
604,Emp604,LN604,42,Nonbinary,Single,Sales,Account Manager,4827,Master's,2012-09-09,Active,102.0,Travel_Frequently,Yes
605,Emp605,LN605,33,Male,Divorced,Engineering,Software Engineer,19090,PhD,2022-08-18,Active,113.0,Travel_Frequently,Yes
606,Emp606,LN606,38,Female,Married,Finance,Financial Analyst,4915,PhD,2017-01-18,Terminated,54.0,Travel_Rarely,Yes
607,Emp607,LN607,24,Nonbinary,Single,Human Resources,HR Manager,3302,High School,2014-08-02,Active,117.0,Travel_Rarely,Yes
608,Emp608,LN608,20,Male,Married,Sales,Sales Representative,10202,Bachelor's,2012-11-16,Leave of Absence,7.0,Travel_Rarely,No
609,Emp609,LN609,39,Female,Divorced,Engineering,Data Engineer,12528,PhD,2014-05-15,Leave of Absence,64.0,Travel_Frequently,Yes
610,Emp610,LN610,54,Nonbinary,Married,Finance,Accountant,19504,Master's,2021-07-27,Active,71.0,Travel_Rarely,No
611,Emp611,LN611,34,Nonbinary,Single,IT,IT Support,10353,Master's,2013-08-04,Active,49.0,Non-Travel,No
612,Emp612,LN612,26,Female,Single,IT,Network Engineer,16435,Master's,2007-10-28,Active,3.0,Non-Travel,Yes
613,Emp613,LN613,33,Nonbinary,Single,Operations,Operations Analyst,18241,Master's,2015-12-25,Active,73.0,Travel_Rarely,No
614,Emp614,LN614,29,Nonbinary,Single,Engineering,Software Engineer,11100,Master's,2014-04-20,Terminated,9.0,Travel_Frequently,Yes
615,Emp615,LN615,59,Nonbinary,Single,Human Resources,Recruiter,18682,High School,2021-01-02,Active,21.0,Travel_Frequently,No
616,Emp616,LN616,41,Nonbinary,Single,Operations,Operations Analyst,4335,Bachelor's,2016-02-10,Leave of Absence,57.0,Travel_Frequently,Yes
617,Emp617,LN617,36,Female,Divorced,Finance,Finance Manager,6066,High School,2007-03-02,Leave of Absence,46.0,Non-Travel,Yes
618,Emp618,LN618,20,Nonbinary,Married,Human Resources,Recruiter,19938,Bachelor's,2007-05-13,Terminated,107.0,Travel_Frequently,No
619,Emp619,LN619,47,Nonbinary,Single,Customer Success,Support Associate,3017,High School,2010-01-04,Active,8.0,Non-Travel,Yes
620,Emp620,LN620,44,Female,Single,Sales,Sales Representative,10613,Bachelor's,2012-11-25,Active,119.0,Non-Travel,No
621,Emp621,LN621,27,Nonbinary,Married,Customer Success,Support Associate,15893,High School,2018-06-01,Terminated,49.0,Non-Travel,Yes
622,Emp622,LN622,43,Nonbinary,Divorced,R&D,Lab Technician,4704,Master's,2016-09-01,Terminated,85.0,Non-Travel,No
623,Emp623,LN623,26,Female,Single,Operations,Logistics Coordinator,4768,Bachelor's,2013-05-20,Terminated,69.0,Non-Travel,No
624,Emp624,LN624,60,Nonbinary,Divorced,Operations,Operations Analyst,13928,PhD,2022-03-27,Active,19.0,Non-Travel,Yes
625,Emp625,LN625,59,Male,Single,R&D,Principal Researcher,10590,Bachelor's,2014-06-29,Terminated,44.0,Travel_Frequently,Yes
626,Emp626,LN626,60,Female,Divorced,R&D,Research Scientist,6363,PhD,2016-09-25,Active,113.0,Non-Travel,Yes
627,Emp627,LN627,59,Male,Married,IT,IT Support,11878,Bachelor's,2017-08-18,Terminated,63.0,Non-Travel,Yes
628,Emp628,LN628,22,Nonbinary,Divorced,IT,Systems Admin,7997,Associate's,2016-04-18,Terminated,105.0,Non-Travel,No
629,Emp629,LN629,40,Female,Single,Human Resources,Recruiter,14963,PhD,2014-09-11,Leave of Absence,2.0,Travel_Frequently,No
630,Emp630,LN630,30,Nonbinary,Married,Finance,Accountant,11659,PhD,2020-06-05,Active,138.0,Travel_Frequently,Yes
631,Emp631,LN631,55,Female,Married,Operations,Operations Analyst,10806,High School,2013-08-05,Active,101.0,Non-Travel,Yes
632,Emp632,LN632,32,Nonbinary,Single,Sales,Sales Executive,10810,Master's,2018-03-15,Terminated,20.0,Travel_Frequently,No
633,Emp633,LN633,20,Female,Married,R&D,Lab Technician,8952,Bachelor's,2014-12-04,Leave of Absence,38.0,Travel_Rarely,No
634,Emp634,LN634,26,Female,Divorced,Finance,Finance Manager,11715,Associate's,2021-08-02,Leave of Absence,42.0,Travel_Frequently,Yes
635,Emp635,LN635,45,Female,Married,Finance,Financial Analyst,8106,Bachelor's,2016-08-16,Terminated,97.0,Travel_Frequently,No
636,Emp636,LN636,22,Female,Divorced,R&D,Lab Technician,6478,Master's,2008-05-20,Leave of Absence,89.0,Non-Travel,Yes
637,Emp637,LN637,56,Female,Married,Engineering,Software Engineer,16352,Bachelor's,2007-07-08,Terminated,142.0,Non-Travel,No
638,Emp638,LN638,37,Nonbinary,Married,Customer Success,Support Associate,19600,Bachelor's,2011-04-20,Leave of Absence,22.0,Travel_Rarely,No
639,Emp639,LN639,49,Nonbinary,Married,IT,Network Engineer,15141,Master's,2013-04-29,Terminated,14.0,Travel_Rarely,Yes
640,Emp640,LN640,23,Male,Divorced,R&D,Principal Researcher,5909,High School,2009-01-24,Active,85.0,Travel_Rarely,Yes
641,Emp641,LN641,38,Female,Single,Engineering,Software Engineer,8198,Master's,2008-05-21,Terminated,71.0,Non-Travel,No
642,Emp642,LN642,26,Female,Married,Operations,Logistics Coordinator,17884,Bachelor's,2018-06-12,Active,145.0,Travel_Rarely,No
643,Emp643,LN643,39,Nonbinary,Single,Human Resources,Recruiter,6848,PhD,2016-09-01,Terminated,39.0,Travel_Frequently,Yes
644,Emp644,LN644,21,Nonbinary,Divorced,Engineering,DevOps Engineer,19647,Bachelor's,2016-12-25,Active,140.0,Non-Travel,No
645,Emp645,LN645,20,Male,Married,Customer Success,Support Associate,8636,High School,2008-04-19,Active,108.0,Travel_Frequently,No
646,Emp646,LN646,26,Male,Divorced,Sales,Sales Representative,12308,High School,2021-03-07,Leave of Absence,29.0,Travel_Frequently,Yes
647,Emp647,LN647,41,Male,Married,Sales,Account Manager,13356,Associate's,2005-06-13,Active,114.0,Travel_Rarely,Yes
648,Emp648,LN648,23,Nonbinary,Single,R&D,Principal Researcher,11150,Master's,2017-08-25,Leave of Absence,87.0,Travel_Rarely,No
649,Emp649,LN649,29,Female,Divorced,Engineering,DevOps Engineer,15684,High School,2007-12-09,Leave of Absence,72.0,Travel_Rarely,No
650,Emp650,LN650,32,Female,Married,Finance,Finance Manager,17141,Bachelor's,2008-06-03,Active,21.0,Travel_Rarely,No
651,Emp651,LN651,56,Female,Divorced,Finance,Financial Analyst,12041,PhD,2020-01-14,Terminated,144.0,Travel_Rarely,Yes
652,Emp652,LN652,56,Nonbinary,Divorced,Customer Success,Support Associate,18727,PhD,2017-07-16,Leave of Absence,73.0,Non-Travel,Yes
653,Emp653,LN653,22,Male,Married,Engineering,Software Engineer,13855,Master's,2005-08-23,Active,37.0,Non-Travel,Yes
654,Emp654,LN654,60,Female,Married,Human Resources,HR Manager,6455,PhD,2021-05-18,Leave of Absence,3.0,Non-Travel,No
655,Emp655,LN655,36,Male,Divorced,Operations,Operations Analyst,9597,PhD,2020-01-18,Terminated,76.0,Travel_Frequently,No
656,Emp656,LN656,39,Male,Single,Sales,Sales Executive,14052,Master's,2016-06-25,Active,109.0,Travel_Frequently,No
657,Emp657,LN657,57,Nonbinary,Divorced,Sales,Sales Representative,13372,PhD,2007-10-16,Leave of Absence,8.0,Non-Travel,No
658,Emp658,LN658,40,Female,Married,Customer Success,Customer Success Manager,12298,Master's,2009-07-17,Leave of Absence,29.0,Travel_Rarely,Yes
659,Emp659,LN659,32,Nonbinary,Divorced,R&D,Lab Technician,15308,Master's,2014-04-01,Terminated,46.0,Travel_Rarely,No
660,Emp660,LN660,53,Male,Divorced,Marketing,Brand Manager,17729,Bachelor's,2012-03-29,Terminated,131.0,Travel_Rarely,Yes
661,Emp661,LN661,28,Nonbinary,Single,Engineering,Data Engineer,17477,High School,2005-02-17,Leave of Absence,83.0,Travel_Frequently,No
662,Emp662,LN662,47,Nonbinary,Divorced,Sales,Account Manager,13365,Master's,2006-08-15,Active,110.0,Travel_Rarely,No
663,Emp663,LN663,37,Nonbinary,Married,Customer Success,Customer Success Manager,3705,Master's,2010-01-15,Active,51.0,Non-Travel,No
664,Emp664,LN664,35,Nonbinary,Married,Engineering,DevOps Engineer,16388,Associate's,2013-06-18,Leave of Absence,144.0,Travel_Rarely,Yes
665,Emp665,LN665,42,Male,Divorced,Customer Success,Support Associate,7454,Master's,2010-07-15,Terminated,74.0,Travel_Frequently,Yes
666,Emp666,LN666,42,Male,Single,R&D,Principal Researcher,15271,Master's,2017-10-24,Terminated,123.0,Travel_Rarely,No
667,Emp667,LN667,32,Female,Married,Engineering,Software Engineer,16315,Associate's,2022-12-04,Active,12.0,Travel_Rarely,No
668,Emp668,LN668,36,Nonbinary,Single,R&D,Research Scientist,19766,High School,2016-05-12,Active,116.0,Travel_Rarely,No
669,Emp669,LN669,60,Nonbinary,Divorced,Finance,Finance Manager,14250,PhD,2017-12-12,Terminated,47.0,Travel_Frequently,No
670,Emp670,LN670,38,Female,Married,IT,Network Engineer,17050,Bachelor's,2011-02-19,Leave of Absence,45.0,Non-Travel,No
671,Emp671,LN671,41,Female,Married,Marketing,SEO Specialist,14296,High School,2012-12-17,Active,26.0,Travel_Frequently,No
672,Emp672,LN672,42,Female,Single,IT,Systems Admin,7966,Bachelor's,2005-06-03,Terminated,143.0,Travel_Frequently,No
673,Emp673,LN673,43,Nonbinary,Single,Operations,Operations Analyst,6013,Associate's,2016-09-09,Terminated,53.0,Travel_Frequently,Yes
674,Emp674,LN674,54,Nonbinary,Divorced,Engineering,DevOps Engineer,6993,Bachelor's,2006-06-20,Leave of Absence,105.0,Travel_Frequently,Yes
675,Emp675,LN675,24,Male,Single,Operations,Logistics Coordinator,4343,PhD,2019-06-12,Leave of Absence,145.0,Travel_Frequently,Yes
676,Emp676,LN676,60,Nonbinary,Married,Sales,Sales Executive,14129,Master's,2005-06-15,Leave of Absence,93.0,Travel_Rarely,Yes
677,Emp677,LN677,42,Nonbinary,Married,R&D,Principal Researcher,17035,PhD,2018-01-15,Active,145.0,Travel_Frequently,Yes
678,Emp678,LN678,59,Male,Single,Customer Success,Customer Success Manager,4685,PhD,2021-10-14,Active,67.0,Non-Travel,Yes
679,Emp679,LN679,21,Nonbinary,Single,Human Resources,HR Specialist,10394,Bachelor's,2011-09-18,Leave of Absence,24.0,Travel_Rarely,No
680,Emp680,LN680,32,Nonbinary,Married,Human Resources,Recruiter,15360,Bachelor's,2013-11-08,Active,34.0,Non-Travel,No
681,Emp681,LN681,54,Female,Divorced,Customer Success,Customer Success Manager,12090,Bachelor's,2009-07-02,Terminated,147.0,Travel_Rarely,No
682,Emp682,LN682,23,Female,Single,Customer Success,Customer Success Manager,5053,PhD,2011-03-29,Active,82.0,Non-Travel,No
683,Emp683,LN683,34,Female,Divorced,Marketing,Brand Manager,16956,Master's,2015-06-03,Active,122.0,Travel_Frequently,No
684,Emp684,LN684,23,Female,Single,Operations,Logistics Coordinator,4994,Master's,2019-04-24,Leave of Absence,48.0,Non-Travel,Yes
685,Emp685,LN685,22,Female,Married,Marketing,SEO Specialist,14253,High School,2005-08-11,Active,52.0,Travel_Frequently,No
686,Emp686,LN686,41,Female,Single,Engineering,Software Engineer,4808,Associate's,2022-11-29,Leave of Absence,102.0,Travel_Rarely,Yes
687,Emp687,LN687,32,Female,Divorced,Sales,Sales Executive,4494,Master's,2005-09-24,Terminated,114.0,Travel_Rarely,No
688,Emp688,LN688,34,Nonbinary,Single,Customer Success,Support Associate,5520,Associate's,2018-05-27,Terminated,68.0,Travel_Rarely,No
689,Emp689,LN689,59,Male,Married,Engineering,DevOps Engineer,11331,High School,2013-10-12,Leave of Absence,95.0,Travel_Frequently,Yes
690,Emp690,LN690,30,Female,Single,Customer Success,Support Associate,16912,Bachelor's,2022-02-13,Terminated,114.0,Non-Travel,No
691,Emp691,LN691,39,Nonbinary,Divorced,Human Resources,Recruiter,12029,Master's,2018-10-12,Terminated,10.0,Travel_Rarely,Yes
692,Emp692,LN692,33,Female,Divorced,Marketing,Marketing Analyst,18534,Associate's,2018-08-29,Active,103.0,Non-Travel,Yes
693,Emp693,LN693,42,Male,Divorced,Sales,Account Manager,18854,Bachelor's,2007-08-13,Active,92.0,Non-Travel,No
694,Emp694,LN694,31,Male,Single,Finance,Financial Analyst,11116,High School,2022-09-14,Terminated,136.0,Travel_Rarely,No
695,Emp695,LN695,40,Male,Married,Operations,Operations Analyst,11764,Bachelor's,2020-02-22,Leave of Absence,94.0,Travel_Rarely,Yes
696,Emp696,LN696,30,Female,Single,Customer Success,Support Associate,6963,Associate's,2009-01-28,Terminated,117.0,Travel_Frequently,No
697,Emp697,LN697,56,Nonbinary,Single,IT,IT Support,12793,Bachelor's,2010-02-11,Terminated,71.0,Non-Travel,Yes
698,Emp698,LN698,52,Female,Single,Human Resources,HR Manager,10165,Associate's,2007-05-06,Leave of Absence,67.0,Travel_Rarely,Yes
699,Emp699,LN699,60,Male,Single,Finance,Accountant,4690,Associate's,2007-08-08,Active,123.0,Non-Travel,Yes
700,Emp700,LN700,33,Nonbinary,Married,Finance,Accountant,6379,Bachelor's,2013-02-01,Leave of Absence,52.0,Non-Travel,Yes
701,Emp701,LN701,31,Female,Divorced,Engineering,Software Engineer,10836,High School,2013-05-26,Active,129.0,Non-Travel,Yes
702,Emp702,LN702,33,Male,Single,Engineering,Software Engineer,6700,Master's,2009-09-24,Terminated,108.0,Travel_Rarely,Yes
703,Emp703,LN703,57,Nonbinary,Single,Operations,Operations Analyst,12447,Associate's,2022-10-30,Active,119.0,Travel_Rarely,No
704,Emp704,LN704,22,Nonbinary,Married,IT,Systems Admin,14997,High School,2019-08-17,Leave of Absence,92.0,Non-Travel,Yes
705,Emp705,LN705,52,Nonbinary,Single,IT,IT Support,6619,Bachelor's,2021-04-24,Leave of Absence,131.0,Travel_Rarely,Yes
706,Emp706,LN706,30,Nonbinary,Married,Engineering,Software Engineer,18277,High School,2017-10-02,Leave of Absence,76.0,Travel_Frequently,Yes
707,Emp707,LN707,22,Male,Divorced,IT,IT Support,9917,Master's,2022-06-17,Terminated,139.0,Travel_Frequently,Yes
708,Emp708,LN708,24,Male,Single,R&D,Principal Researcher,16396,PhD,2021-05-02,Active,63.0,Travel_Frequently,No
709,Emp709,LN709,25,Nonbinary,Married,Finance,Financial Analyst,8383,High School,2019-09-17,Terminated,131.0,Travel_Rarely,No
710,Emp710,LN710,49,Male,Divorced,Human Resources,Recruiter,9832,Associate's,2009-03-15,Terminated,21.0,Travel_Frequently,Yes
711,Emp711,LN711,38,Nonbinary,Divorced,Customer Success,Support Associate,11344,Master's,2021-05-31,Leave of Absence,27.0,Travel_Rarely,No
712,Emp712,LN712,35,Female,Single,Engineering,DevOps Engineer,3166,Bachelor's,2014-07-23,Active,65.0,Non-Travel,Yes
713,Emp713,LN713,22,Nonbinary,Divorced,R&D,Research Scientist,6858,PhD,2011-06-21,Terminated,35.0,Non-Travel,No
714,Emp714,LN714,58,Male,Married,Customer Success,Support Associate,4641,High School,2016-05-08,Leave of Absence,44.0,Travel_Rarely,No
715,Emp715,LN715,47,Female,Single,Customer Success,Support Associate,7635,High School,2011-01-08,Terminated,32.0,Travel_Frequently,No
716,Emp716,LN716,32,Female,Married,Customer Success,Customer Success Manager,12293,Bachelor's,2008-08-26,Active,144.0,Travel_Rarely,No
717,Emp717,LN717,48,Female,Divorced,Engineering,Data Engineer,17580,High School,2022-11-30,Leave of Absence,97.0,Non-Travel,Yes
718,Emp718,LN718,40,Nonbinary,Married,Marketing,Marketing Analyst,9733,Associate's,2017-06-16,Active,120.0,Non-Travel,No
719,Emp719,LN719,40,Male,Married,IT,IT Support,14914,Associate's,2021-10-23,Leave of Absence,139.0,Travel_Rarely,Yes
720,Emp720,LN720,54,Male,Married,Finance,Finance Manager,13079,Master's,2005-03-21,Leave of Absence,91.0,Travel_Frequently,Yes
721,Emp721,LN721,35,Nonbinary,Married,IT,Network Engineer,13068,Master's,2018-11-28,Leave of Absence,103.0,Travel_Rarely,No
722,Emp722,LN722,31,Male,Divorced,Human Resources,Recruiter,8807,PhD,2009-03-07,Terminated,66.0,Non-Travel,Yes
723,Emp723,LN723,22,Female,Married,Operations,Operations Analyst,18162,Master's,2006-06-19,Terminated,29.0,Travel_Rarely,Yes
724,Emp724,LN724,60,Nonbinary,Divorced,Human Resources,Recruiter,15304,PhD,2008-06-01,Terminated,136.0,Travel_Rarely,Yes
725,Emp725,LN725,39,Female,Divorced,Operations,Operations Analyst,15867,Bachelor's,2018-07-27,Terminated,92.0,Travel_Rarely,Yes
726,Emp726,LN726,54,Female,Single,Engineering,DevOps Engineer,8861,PhD,2012-07-09,Leave of Absence,1.0,Travel_Rarely,Yes
727,Emp727,LN727,53,Female,Married,Engineering,Data Engineer,5006,Master's,2019-04-01,Terminated,78.0,Travel_Frequently,No
728,Emp728,LN728,39,Female,Married,Finance,Finance Manager,4936,PhD,2020-04-06,Leave of Absence,63.0,Travel_Frequently,No
729,Emp729,LN729,39,Male,Single,Human Resources,Recruiter,13228,PhD,2015-05-22,Terminated,66.0,Travel_Frequently,Yes
730,Emp730,LN730,34,Nonbinary,Single,Sales,Account Manager,5435,Associate's,2020-12-20,Active,69.0,Travel_Frequently,No
731,Emp731,LN731,49,Male,Divorced,IT,Network Engineer,19022,Associate's,2021-09-15,Leave of Absence,89.0,Travel_Rarely,No
732,Emp732,LN732,43,Nonbinary,Married,Human Resources,HR Manager,3663,High School,2013-11-10,Active,56.0,Travel_Rarely,Yes
733,Emp733,LN733,59,Female,Divorced,IT,Network Engineer,13041,High School,2014-09-18,Terminated,48.0,Non-Travel,Yes
734,Emp734,LN734,35,Nonbinary,Single,Finance,Financial Analyst,5232,Master's,2014-10-19,Leave of Absence,75.0,Travel_Rarely,No
735,Emp735,LN735,58,Male,Married,R&D,Principal Researcher,7664,Master's,2021-09-12,Active,126.0,Non-Travel,Yes
736,Emp736,LN736,22,Nonbinary,Married,Operations,Operations Analyst,5048,Associate's,2007-12-19,Terminated,81.0,Non-Travel,No
737,Emp737,LN737,21,Nonbinary,Single,Operations,Logistics Coordinator,8305,High School,2015-07-11,Terminated,31.0,Non-Travel,No
