employee_id,review_date,review_cycle,overall_rating,goals_score,manager_score,potential_rating,bonus_percentage,promotion_recommendation
614,2022-12-15,Annual,4,3.34,3.55,High,10,No
614,2023-06-15,Mid-Year,4,2.91,1.75,Medium,10,No
615,2021-12-15,Annual,2,2.06,2.02,Medium,3,No
615,2022-06-15,Mid-Year,3,2.63,2.69,High,6,No
615,2022-12-15,Annual,3,1.8,2.75,Medium,6,Yes
615,2023-06-15,Mid-Year,3,2.03,3.23,Medium,6,No
616,2021-12-15,Annual,4,3.12,3.52,Low,10,No
616,2022-06-15,Mid-Year,1,1.0,1.0,Low,0,No
616,2022-12-15,Annual,3,2.57,2.73,Medium,6,No
616,2023-06-15,Mid-Year,4,3.76,3.34,High,10,No
618,2021-12-15,Annual,4,3.27,3.83,Low,10,No
618,2022-06-15,Mid-Year,2,1.5,1.9,High,3,No
618,2022-12-15,Annual,3,1.49,2.63,Medium,6,No
618,2023-06-15,Mid-Year,3,2.77,3.69,Medium,6,No
620,2021-12-15,Annual,3,2.36,1.29,Medium,6,No
620,2022-06-15,Mid-Year,3,2.67,2.07,Medium,6,No
620,2022-12-15,Annual,3,1.6,2.94,Medium,6,No
620,2023-06-15,Mid-Year,2,1.0,1.97,High,3,No
621,2021-12-15,Annual,3,1.94,2.6,High,6,No
621,2022-06-15,Mid-Year,3,3.02,3.12,Medium,6,Yes
621,2022-12-15,Annual,2,2.21,1.09,High,3,No
621,2023-06-15,Mid-Year,3,2.08,2.76,Medium,6,No
622,2021-12-15,Annual,3,1.7,2.2,Medium,6,No
622,2022-06-15,Mid-Year,3,2.14,2.6,High,6,No
622,2022-12-15,Annual,2,1.0,1.85,High,3,No
622,2023-06-15,Mid-Year,3,2.47,2.22,Medium,6,No
623,2021-12-15,Annual,3,2.84,3.14,High,6,Yes
623,2022-06-15,Mid-Year,3,2.62,2.72,Medium,6,No
623,2022-12-15,Annual,3,1.92,1.61,Medium,6,No
623,2023-06-15,Mid-Year,5,3.45,4.9,Medium,15,Yes
624,2021-12-15,Annual,4,2.8,3.37,High,10,No
624,2022-06-15,Mid-Year,3,2.41,2.76,Medium,6,No
624,2022-12-15,Annual,3,1.89,2.46,Low,6,No
624,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
625,2021-12-15,Annual,2,1.81,1.67,Medium,3,No
625,2022-06-15,Mid-Year,4,3.41,3.66,High,10,No
625,2022-12-15,Annual,3,2.2,2.36,Medium,6,No
625,2023-06-15,Mid-Year,3,2.61,2.69,Medium,6,No
626,2021-12-15,Annual,3,2.86,2.55,Medium,6,No
626,2022-06-15,Mid-Year,1,1.0,1.0,High,0,No
626,2022-12-15,Annual,3,2.66,2.14,Medium,6,No
626,2023-06-15,Mid-Year,3,2.37,1.84,Medium,6,Yes
630,2021-12-15,Annual,3,1.75,3.49,Medium,6,Yes
630,2022-06-15,Mid-Year,4,3.69,3.85,Medium,10,No
630,2022-12-15,Annual,2,1.38,2.14,High,3,No
630,2023-06-15,Mid-Year,4,3.29,3.25,Medium,10,No
631,2021-12-15,Annual,2,1.47,1.29,High,3,No
631,2022-06-15,Mid-Year,3,2.52,2.4,Low,6,No
631,2022-12-15,Annual,3,2.56,3.06,High,6,No
631,2023-06-15,Mid-Year,3,2.67,2.7,Low,6,No
632,2021-12-15,Annual,4,3.0,3.49,High,10,No
632,2022-06-15,Mid-Year,3,2.48,2.62,Medium,6,No
632,2022-12-15,Annual,2,1.83,1.35,Medium,3,No
632,2023-06-15,Mid-Year,2,2.01,1.77,High,3,No
634,2021-12-15,Annual,4,2.83,3.54,Medium,10,No
634,2022-06-15,Mid-Year,3,2.23,2.2,Low,6,No
634,2022-12-15,Annual,4,3.54,3.09,Medium,10,Yes
634,2023-06-15,Mid-Year,2,1.32,2.14,Medium,3,No
635,2021-12-15,Annual,4,2.47,3.72,High,10,No
635,2022-06-15,Mid-Year,4,3.64,3.97,Medium,10,No
635,2022-12-15,Annual,4,3.1,2.95,High,10,No
635,2023-06-15,Mid-Year,2,2.12,1.14,High,3,No
638,2021-12-15,Annual,3,2.18,2.39,Low,6,No
638,2022-06-15,Mid-Year,3,2.06,3.55,Medium,6,No
638,2022-12-15,Annual,4,3.64,2.71,Medium,10,No
638,2023-06-15,Mid-Year,3,2.44,2.7,Medium,6,No
639,2021-12-15,Annual,2,1.71,1.85,Medium,3,No
639,2022-06-15,Mid-Year,3,2.38,2.25,Medium,6,No
639,2022-12-15,Annual,2,1.72,2.41,Medium,3,No
639,2023-06-15,Mid-Year,3,2.53,3.5,Medium,6,No
641,2021-12-15,Annual,2,1.24,1.92,Medium,3,No
641,2022-06-15,Mid-Year,2,1.0,2.36,Medium,3,Yes
641,2022-12-15,Annual,4,3.13,3.37,Medium,10,No
641,2023-06-15,Mid-Year,3,1.85,2.87,Medium,6,No
643,2021-12-15,Annual,4,3.71,4.27,Medium,10,No
643,2022-06-15,Mid-Year,3,2.55,2.49,Medium,6,No
643,2022-12-15,Annual,4,2.87,3.36,Low,10,No
643,2023-06-15,Mid-Year,5,3.47,3.94,Medium,15,No
644,2021-12-15,Annual,3,2.35,1.73,Medium,6,No
644,2022-06-15,Mid-Year,3,2.85,3.3,High,6,No
644,2022-12-15,Annual,1,1.25,1.0,Medium,0,No
644,2023-06-15,Mid-Year,3,1.62,3.01,Medium,6,No
645,2021-12-15,Annual,2,1.57,1.57,Medium,3,No
645,2022-06-15,Mid-Year,5,3.98,3.23,Medium,15,Yes
645,2022-12-15,Annual,2,1.74,2.22,Low,3,No
645,2023-06-15,Mid-Year,3,2.72,1.56,Medium,6,Yes
647,2021-12-15,Annual,3,2.28,2.02,Medium,6,No
647,2022-06-15,Mid-Year,3,2.62,2.23,Medium,6,No
647,2022-12-15,Annual,1,1.0,1.0,Medium,0,No
647,2023-06-15,Mid-Year,3,1.98,2.02,Medium,6,No
648,2021-12-15,Annual,1,1.06,1.29,Medium,0,No
648,2022-06-15,Mid-Year,3,2.2,2.84,Medium,6,No
648,2022-12-15,Annual,2,1.43,2.32,High,3,No
648,2023-06-15,Mid-Year,3,2.36,2.28,Medium,6,No
649,2021-12-15,Annual,2,1.59,2.25,Medium,3,No
649,2022-06-15,Mid-Year,2,1.35,1.6,High,3,No
649,2022-12-15,Annual,3,1.38,3.33,Medium,6,No
649,2023-06-15,Mid-Year,3,1.87,4.31,Medium,6,No
650,2021-12-15,Annual,3,2.48,2.22,Low,6,No
650,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
650,2022-12-15,Annual,3,2.05,2.74,Medium,6,No
650,2023-06-15,Mid-Year,3,2.51,2.43,Low,6,No
652,2021-12-15,Annual,3,2.21,2.76,Medium,6,No
652,2022-06-15,Mid-Year,4,3.42,4.12,High,10,No
652,2022-12-15,Annual,3,2.24,2.08,Medium,6,No
652,2023-06-15,Mid-Year,3,2.14,2.95,High,6,No
653,2021-12-15,Annual,3,2.02,1.91,Medium,6,No
653,2022-06-15,Mid-Year,2,1.68,2.07,Medium,3,No
653,2022-12-15,Annual,4,3.07,4.23,Medium,10,No
653,2023-06-15,Mid-Year,3,2.71,2.7,High,6,No
655,2021-12-15,Annual,3,2.34,3.35,Medium,6,No
655,2022-06-15,Mid-Year,3,2.43,2.29,High,6,No
655,2022-12-15,Annual,3,2.03,2.7,Low,6,No
655,2023-06-15,Mid-Year,3,2.21,2.83,Medium,6,No
656,2021-12-15,Annual,3,3.13,3.14,Medium,6,No
656,2022-06-15,Mid-Year,5,4.6,3.83,Medium,15,No
656,2022-12-15,Annual,4,3.51,2.74,High,10,Yes
656,2023-06-15,Mid-Year,2,1.76,1.58,Medium,3,No
657,2021-12-15,Annual,3,2.49,1.92,Medium,6,No
657,2022-06-15,Mid-Year,4,3.36,3.75,High,10,No
657,2022-12-15,Annual,1,1.0,1.3,Low,0,No
657,2023-06-15,Mid-Year,3,2.53,2.43,Medium,6,No
659,2021-12-15,Annual,3,2.34,3.28,Medium,6,No
659,2022-06-15,Mid-Year,3,2.9,2.35,Low,6,No
659,2022-12-15,Annual,1,1.0,1.31,Medium,0,Yes
659,2023-06-15,Mid-Year,4,3.58,2.87,Medium,10,No
661,2021-12-15,Annual,2,1.61,1.22,Medium,3,No
661,2022-06-15,Mid-Year,5,4.0,4.84,Low,15,No
661,2022-12-15,Annual,2,1.65,1.82,Medium,3,No
661,2023-06-15,Mid-Year,5,4.4,4.35,High,15,No
662,2021-12-15,Annual,1,1.0,1.0,Low,0,No
662,2022-06-15,Mid-Year,1,1.66,1.23,High,0,No
662,2022-12-15,Annual,1,1.0,1.37,Medium,0,No
662,2023-06-15,Mid-Year,3,2.82,2.78,High,6,Yes
663,2021-12-15,Annual,3,2.13,2.82,High,6,Yes
663,2022-06-15,Mid-Year,4,3.77,3.35,Low,10,No
663,2022-12-15,Annual,3,1.94,2.67,High,6,No
663,2023-06-15,Mid-Year,3,2.31,2.53,High,6,No
664,2021-12-15,Annual,3,2.56,2.19,Medium,6,No
664,2022-06-15,Mid-Year,5,3.8,3.81,High,15,No
664,2022-12-15,Annual,3,3.1,3.02,High,6,No
664,2023-06-15,Mid-Year,4,3.43,3.49,Medium,10,Yes
665,2021-12-15,Annual,3,2.51,3.27,Medium,6,No
665,2022-06-15,Mid-Year,4,2.85,4.64,Medium,10,No
665,2022-12-15,Annual,4,2.84,3.58,High,10,No
665,2023-06-15,Mid-Year,4,3.19,3.46,High,10,No
666,2021-12-15,Annual,3,2.27,2.64,High,6,Yes
666,2022-06-15,Mid-Year,3,2.72,2.45,Low,6,No
666,2022-12-15,Annual,4,2.98,3.19,Medium,10,No
666,2023-06-15,Mid-Year,3,2.3,2.94,High,6,No
667,2021-12-15,Annual,4,3.15,3.98,Low,10,No
667,2022-06-15,Mid-Year,3,2.37,2.27,Low,6,No
667,2022-12-15,Annual,1,1.0,1.4,Medium,0,No
667,2023-06-15,Mid-Year,3,2.79,2.18,Medium,6,No
669,2021-12-15,Annual,4,3.62,3.2,Medium,10,No
669,2022-06-15,Mid-Year,4,2.85,2.07,High,10,No
669,2022-12-15,Annual,3,1.86,1.91,Low,6,Yes
669,2023-06-15,Mid-Year,1,1.0,1.0,Low,0,No
671,2021-12-15,Annual,2,1.77,1.0,Medium,3,No
671,2022-06-15,Mid-Year,5,3.37,3.58,Medium,15,No
671,2022-12-15,Annual,3,2.39,1.74,Medium,6,No
671,2023-06-15,Mid-Year,4,3.56,3.5,Medium,10,Yes
675,2021-12-15,Annual,3,1.98,2.54,Low,6,No
675,2022-06-15,Mid-Year,3,2.65,3.35,Medium,6,No
675,2022-12-15,Annual,3,2.87,3.13,High,6,No
675,2023-06-15,Mid-Year,5,4.15,3.92,Medium,15,No
677,2021-12-15,Annual,2,1.7,1.0,Medium,3,Yes
677,2022-06-15,Mid-Year,3,1.99,2.46,High,6,No
677,2022-12-15,Annual,3,2.71,2.68,Medium,6,No
677,2023-06-15,Mid-Year,3,1.92,2.26,Medium,6,No
679,2021-12-15,Annual,3,1.14,2.89,Medium,6,No
679,2022-06-15,Mid-Year,3,2.95,2.54,Low,6,No
679,2022-12-15,Annual,3,2.78,2.11,Medium,6,Yes
679,2023-06-15,Mid-Year,3,1.61,1.94,High,6,No
680,2021-12-15,Annual,2,1.56,1.88,Medium,3,No
680,2022-06-15,Mid-Year,3,2.72,1.94,Medium,6,No
680,2022-12-15,Annual,1,1.23,1.0,Medium,0,Yes
680,2023-06-15,Mid-Year,3,1.7,2.47,Medium,6,No
682,2021-12-15,Annual,3,2.11,2.25,Medium,6,No
682,2022-06-15,Mid-Year,3,2.44,3.89,Medium,6,No
682,2022-12-15,Annual,2,1.63,2.5,Medium,3,Yes
682,2023-06-15,Mid-Year,3,2.04,3.07,Medium,6,No
683,2021-12-15,Annual,1,1.27,1.31,Low,0,No
683,2022-06-15,Mid-Year,3,1.3,2.6,High,6,No
683,2022-12-15,Annual,3,2.45,2.94,High,6,No
683,2023-06-15,Mid-Year,3,2.64,3.15,Medium,6,No
684,2021-12-15,Annual,4,3.96,3.09,Medium,10,Yes
684,2022-06-15,Mid-Year,3,2.74,1.69,Low,6,No
684,2022-12-15,Annual,3,2.73,2.01,Medium,6,No
684,2023-06-15,Mid-Year,4,2.91,3.34,Medium,10,No
686,2021-12-15,Annual,3,2.63,2.41,Medium,6,Yes
686,2022-06-15,Mid-Year,3,2.37,2.72,Medium,6,No
686,2022-12-15,Annual,3,2.22,2.22,Medium,6,No
686,2023-06-15,Mid-Year,2,1.65,1.69,Medium,3,No
689,2021-12-15,Annual,3,2.47,2.17,High,6,No
689,2022-06-15,Mid-Year,3,1.67,2.2,Medium,6,No
689,2022-12-15,Annual,4,2.78,3.05,Medium,10,No
689,2023-06-15,Mid-Year,3,2.44,2.73,High,6,No
690,2021-12-15,Annual,4,1.73,3.73,Low,10,No
690,2022-06-15,Mid-Year,4,3.68,2.99,High,10,No
690,2022-12-15,Annual,3,2.83,2.3,Medium,6,No
690,2023-06-15,Mid-Year,5,3.43,3.28,High,15,Yes
691,2021-12-15,Annual,3,2.86,1.84,High,6,No
691,2022-06-15,Mid-Year,3,2.31,1.93,High,6,No
691,2022-12-15,Annual,3,2.85,1.65,Medium,6,No
691,2023-06-15,Mid-Year,4,2.66,3.95,Medium,10,No
692,2021-12-15,Annual,5,3.93,3.75,Medium,15,No
692,2022-06-15,Mid-Year,2,2.08,1.0,High,3,No
692,2022-12-15,Annual,1,1.17,1.09,High,0,No
692,2023-06-15,Mid-Year,4,2.93,2.82,Low,10,No
698,2021-12-15,Annual,3,1.9,2.47,Medium,6,No
698,2022-06-15,Mid-Year,2,1.66,1.0,Medium,3,No
698,2022-12-15,Annual,1,1.0,1.0,Low,0,No
698,2023-06-15,Mid-Year,3,2.47,3.14,Medium,6,No
699,2021-12-15,Annual,4,3.98,2.73,Medium,10,No
699,2022-06-15,Mid-Year,3,1.91,2.26,Low,6,No
699,2022-12-15,Annual,4,2.86,4.15,Medium,10,No
699,2023-06-15,Mid-Year,3,1.96,2.85,Low,6,No
700,2021-12-15,Annual,4,3.22,4.03,High,10,No
700,2022-06-15,Mid-Year,1,1.04,1.65,Low,0,No
700,2022-12-15,Annual,5,3.52,3.68,Low,15,No
700,2023-06-15,Mid-Year,3,2.92,3.75,Medium,6,Yes
701,2021-12-15,Annual,2,1.05,2.1,Medium,3,No
701,2022-06-15,Mid-Year,5,3.44,4.24,Medium,15,Yes
701,2022-12-15,Annual,3,2.49,2.0,Low,6,Yes
701,2023-06-15,Mid-Year,5,4.05,4.27,High,15,No
702,2021-12-15,Annual,4,3.45,3.46,Medium,10,No
702,2022-06-15,Mid-Year,2,1.73,1.13,Medium,3,No
702,2022-12-15,Annual,5,3.72,3.78,High,15,No
702,2023-06-15,Mid-Year,4,2.52,3.74,Low,10,No
704,2021-12-15,Annual,3,2.54,2.64,Low,6,Yes
704,2022-06-15,Mid-Year,5,3.99,3.04,Medium,15,No
704,2022-12-15,Annual,2,1.0,2.49,Medium,3,No
704,2023-06-15,Mid-Year,2,1.46,1.48,Low,3,No
705,2021-12-15,Annual,3,2.23,2.1,Medium,6,No
705,2022-06-15,Mid-Year,3,2.59,2.05,Medium,6,No
705,2022-12-15,Annual,1,1.54,1.0,Low,0,No
705,2023-06-15,Mid-Year,3,2.1,2.61,Medium,6,No
707,2021-12-15,Annual,3,2.73,2.47,High,6,No
707,2022-06-15,Mid-Year,4,3.24,3.02,High,10,No
707,2022-12-15,Annual,2,1.18,1.76,Medium,3,No
707,2023-06-15,Mid-Year,3,3.04,2.55,Low,6,No
709,2021-12-15,Annual,4,3.22,2.62,Medium,10,No
709,2022-06-15,Mid-Year,5,3.86,3.94,Medium,15,No
709,2022-12-15,Annual,3,1.8,2.9,Medium,6,No
709,2023-06-15,Mid-Year,3,2.04,2.84,Medium,6,No
710,2021-12-15,Annual,3,2.23,2.71,Medium,6,No
710,2022-06-15,Mid-Year,2,2.11,1.0,High,3,No
710,2022-12-15,Annual,3,2.93,2.55,Medium,6,No
710,2023-06-15,Mid-Year,3,1.85,2.36,Low,6,No
712,2021-12-15,Annual,3,2.86,2.73,High,6,No
712,2022-06-15,Mid-Year,3,2.06,2.2,Medium,6,No
712,2022-12-15,Annual,5,4.74,4.54,High,15,No
712,2023-06-15,Mid-Year,4,3.75,3.09,Medium,10,Yes
714,2021-12-15,Annual,3,3.3,3.09,Medium,6,No
714,2022-06-15,Mid-Year,3,3.05,2.1,Low,6,Yes
714,2022-12-15,Annual,2,1.39,1.33,Medium,3,No
714,2023-06-15,Mid-Year,4,2.81,3.08,Low,10,Yes
715,2021-12-15,Annual,3,1.78,1.83,Medium,6,No
715,2022-06-15,Mid-Year,1,1.0,1.29,Medium,0,No
715,2022-12-15,Annual,2,1.93,1.01,Medium,3,No
715,2023-06-15,Mid-Year,3,1.83,2.99,Medium,6,No
716,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
716,2022-06-15,Mid-Year,3,2.53,1.8,Medium,6,Yes
716,2022-12-15,Annual,3,2.36,2.53,Medium,6,No
716,2023-06-15,Mid-Year,4,3.48,3.15,Low,10,No
717,2021-12-15,Annual,2,1.91,1.08,Medium,3,No
717,2022-06-15,Mid-Year,3,2.41,2.75,Medium,6,No
717,2022-12-15,Annual,4,3.22,2.83,Low,10,No
717,2023-06-15,Mid-Year,3,1.35,1.5,Medium,6,No
720,2021-12-15,Annual,5,4.57,5.0,Medium,15,No
720,2022-06-15,Mid-Year,3,1.67,2.66,Medium,6,No
720,2022-12-15,Annual,5,4.25,4.72,Medium,15,No
720,2023-06-15,Mid-Year,4,3.09,4.23,Low,10,No
721,2021-12-15,Annual,4,3.33,2.91,Low,10,No
721,2022-06-15,Mid-Year,3,2.17,2.68,Medium,6,No
721,2022-12-15,Annual,3,2.56,1.56,Medium,6,No
721,2023-06-15,Mid-Year,2,2.36,1.31,High,3,Yes
722,2021-12-15,Annual,5,3.49,4.62,High,15,No
722,2022-06-15,Mid-Year,3,2.84,3.25,Medium,6,No
722,2022-12-15,Annual,3,2.72,1.85,Medium,6,No
722,2023-06-15,Mid-Year,3,2.52,2.95,Medium,6,No
723,2021-12-15,Annual,5,4.6,4.39,Medium,15,No
723,2022-06-15,Mid-Year,4,2.73,3.25,Medium,10,No
723,2022-12-15,Annual,2,1.95,1.81,High,3,No
723,2023-06-15,Mid-Year,1,1.0,1.33,Medium,0,No
724,2021-12-15,Annual,3,2.24,1.71,Low,6,No
724,2022-06-15,Mid-Year,4,3.41,4.29,Medium,10,Yes
724,2022-12-15,Annual,3,2.79,2.77,Medium,6,No
724,2023-06-15,Mid-Year,2,2.45,1.46,Medium,3,No
725,2021-12-15,Annual,3,2.46,2.94,Medium,6,No
725,2022-06-15,Mid-Year,3,1.37,2.51,High,6,No
725,2022-12-15,Annual,2,1.9,1.91,Medium,3,No
725,2023-06-15,Mid-Year,2,1.79,1.59,Medium,3,No
727,2021-12-15,Annual,3,2.37,2.76,Medium,6,No
727,2022-06-15,Mid-Year,4,3.62,2.48,Medium,10,No
727,2022-12-15,Annual,3,2.08,2.03,Medium,6,No
727,2023-06-15,Mid-Year,3,2.27,3.18,High,6,No
728,2021-12-15,Annual,3,2.63,2.3,High,6,No
728,2022-06-15,Mid-Year,1,1.68,1.0,Medium,0,No
728,2022-12-15,Annual,3,1.65,3.52,High,6,No
728,2023-06-15,Mid-Year,3,1.56,3.19,Medium,6,No
729,2021-12-15,Annual,3,2.5,3.13,Medium,6,No
729,2022-06-15,Mid-Year,3,2.4,2.39,Medium,6,No
729,2022-12-15,Annual,3,2.78,2.95,Medium,6,No
729,2023-06-15,Mid-Year,3,2.0,2.68,Medium,6,Yes
730,2021-12-15,Annual,3,2.33,2.55,Low,6,No
730,2022-06-15,Mid-Year,4,3.06,3.38,Low,10,Yes
730,2022-12-15,Annual,4,3.93,4.26,Medium,10,No
730,2023-06-15,Mid-Year,3,2.93,2.72,Medium,6,No
731,2021-12-15,Annual,3,1.88,1.43,Medium,6,No
731,2022-06-15,Mid-Year,3,2.06,2.13,Low,6,No
731,2022-12-15,Annual,2,1.59,1.26,Medium,3,No
731,2023-06-15,Mid-Year,2,1.44,1.88,Medium,3,No
732,2021-12-15,Annual,3,2.5,1.96,Medium,6,No
732,2022-06-15,Mid-Year,3,2.51,2.7,Low,6,No
732,2022-12-15,Annual,3,2.47,1.86,Medium,6,No
732,2023-06-15,Mid-Year,3,1.92,3.38,Low,6,No
733,2021-12-15,Annual,4,3.13,3.4,Medium,10,No
733,2022-06-15,Mid-Year,3,1.93,2.52,High,6,No
733,2022-12-15,Annual,4,3.02,3.59,Medium,10,No
733,2023-06-15,Mid-Year,3,2.39,2.92,Medium,6,No
734,2021-12-15,Annual,3,2.1,1.88,Medium,6,No
734,2022-06-15,Mid-Year,4,3.02,3.85,Medium,10,No
734,2022-12-15,Annual,2,1.12,2.65,High,3,No
734,2023-06-15,Mid-Year,4,3.71,3.91,Medium,10,No
738,2021-12-15,Annual,2,1.11,2.15,Low,3,No
738,2022-06-15,Mid-Year,4,3.07,3.01,Medium,10,No
738,2022-12-15,Annual,5,3.98,4.52,Low,15,Yes
738,2023-06-15,Mid-Year,3,1.88,2.38,Medium,6,No
741,2021-12-15,Annual,2,1.1,1.39,Low,3,Yes
741,2022-06-15,Mid-Year,3,2.33,1.78,High,6,No
741,2022-12-15,Annual,3,2.07,2.61,High,6,No
741,2023-06-15,Mid-Year,3,2.79,2.29,Medium,6,No
742,2021-12-15,Annual,2,1.54,1.28,Low,3,Yes
742,2022-06-15,Mid-Year,2,1.95,2.09,Medium,3,No
742,2022-12-15,Annual,3,2.23,2.93,Medium,6,No
742,2023-06-15,Mid-Year,3,1.9,2.64,Medium,6,No
743,2021-12-15,Annual,3,2.44,2.37,Medium,6,No
743,2022-06-15,Mid-Year,3,1.74,2.4,Medium,6,No
743,2022-12-15,Annual,5,3.67,3.85,Medium,15,No
743,2023-06-15,Mid-Year,3,2.07,2.85,Low,6,Yes
744,2021-12-15,Annual,3,1.88,2.2,Medium,6,No
744,2022-06-15,Mid-Year,3,2.71,2.73,Low,6,No
744,2022-12-15,Annual,3,2.78,3.16,Medium,6,No
744,2023-06-15,Mid-Year,3,2.28,2.45,Medium,6,No
746,2021-12-15,Annual,4,3.23,2.85,Medium,10,No
746,2022-06-15,Mid-Year,2,2.14,1.73,Low,3,No
746,2022-12-15,Annual,4,3.96,3.3,Medium,10,Yes
746,2023-06-15,Mid-Year,5,3.32,4.18,High,15,No
747,2021-12-15,Annual,3,2.08,1.96,Medium,6,No
747,2022-06-15,Mid-Year,3,2.92,3.17,High,6,Yes
747,2022-12-15,Annual,3,1.63,2.64,Medium,6,No
747,2023-06-15,Mid-Year,3,2.36,2.37,Medium,6,No
749,2021-12-15,Annual,3,2.89,2.17,High,6,No
749,2022-06-15,Mid-Year,3,1.96,3.02,Medium,6,No
749,2022-12-15,Annual,3,1.65,2.67,Medium,6,No
749,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
752,2021-12-15,Annual,3,1.98,2.21,High,6,No
752,2022-06-15,Mid-Year,1,1.0,2.17,Medium,0,No
752,2022-12-15,Annual,3,2.15,1.62,Low,6,No
752,2023-06-15,Mid-Year,3,2.88,2.58,Medium,6,Yes
754,2021-12-15,Annual,3,2.61,2.68,Medium,6,No
754,2022-06-15,Mid-Year,2,1.78,1.68,High,3,No
754,2022-12-15,Annual,3,3.01,2.14,Low,6,No
754,2023-06-15,Mid-Year,2,1.91,2.55,Medium,3,No
757,2021-12-15,Annual,4,3.78,3.03,Medium,10,No
757,2022-06-15,Mid-Year,5,4.35,3.75,Medium,15,No
757,2022-12-15,Annual,3,2.72,3.21,Medium,6,No
757,2023-06-15,Mid-Year,3,2.71,1.96,High,6,No
758,2021-12-15,Annual,3,2.25,2.4,Medium,6,No
758,2022-06-15,Mid-Year,3,2.68,2.58,Medium,6,No
758,2022-12-15,Annual,3,1.99,1.93,High,6,No
758,2023-06-15,Mid-Year,2,1.89,1.49,High,3,No
760,2021-12-15,Annual,3,2.11,2.74,Medium,6,No
760,2022-06-15,Mid-Year,3,2.32,3.08,Medium,6,Yes
760,2022-12-15,Annual,2,1.39,2.28,Medium,3,No
760,2023-06-15,Mid-Year,3,2.1,2.23,Low,6,No
762,2021-12-15,Annual,2,2.32,1.96,Medium,3,Yes
762,2022-06-15,Mid-Year,4,3.05,3.76,Low,10,No
762,2022-12-15,Annual,2,1.83,3.16,Medium,3,No
762,2023-06-15,Mid-Year,3,3.52,2.86,Medium,6,No
763,2021-12-15,Annual,3,1.85,2.43,High,6,No
763,2022-06-15,Mid-Year,2,1.36,1.0,High,3,No
763,2022-12-15,Annual,4,3.57,4.07,Medium,10,No
763,2023-06-15,Mid-Year,3,2.83,2.52,Low,6,No
764,2021-12-15,Annual,3,3.09,3.01,Medium,6,No
764,2022-06-15,Mid-Year,3,2.59,1.67,Medium,6,No
764,2022-12-15,Annual,2,1.07,1.0,High,3,Yes
764,2023-06-15,Mid-Year,3,2.37,2.88,Medium,6,No
766,2021-12-15,Annual,3,1.6,2.54,Medium,6,No
766,2022-06-15,Mid-Year,2,1.52,2.37,Medium,3,No
766,2022-12-15,Annual,3,2.25,3.18,Medium,6,No
766,2023-06-15,Mid-Year,3,2.03,1.97,Medium,6,No
769,2021-12-15,Annual,3,2.15,2.4,Medium,6,No
769,2022-06-15,Mid-Year,3,2.66,3.22,Low,6,No
769,2022-12-15,Annual,2,2.07,1.21,Medium,3,No
769,2023-06-15,Mid-Year,2,1.17,3.06,Medium,3,Yes
771,2021-12-15,Annual,3,1.88,2.2,High,6,No
771,2022-06-15,Mid-Year,3,2.6,2.48,High,6,No
771,2022-12-15,Annual,3,2.3,2.74,High,6,No
771,2023-06-15,Mid-Year,5,4.31,4.8,Low,15,No
772,2021-12-15,Annual,3,2.18,1.85,Medium,6,No
772,2022-06-15,Mid-Year,3,2.81,3.46,High,6,Yes
772,2022-12-15,Annual,3,1.94,2.64,Low,6,No
772,2023-06-15,Mid-Year,4,3.08,3.05,Medium,10,No
773,2021-12-15,Annual,2,1.84,1.03,Low,3,No
773,2022-06-15,Mid-Year,4,3.13,3.34,Low,10,No
773,2022-12-15,Annual,4,2.33,3.57,Medium,10,No
773,2023-06-15,Mid-Year,3,1.99,2.91,Medium,6,Yes
775,2021-12-15,Annual,4,3.06,4.0,High,10,No
775,2022-06-15,Mid-Year,3,2.4,2.41,Medium,6,No
775,2022-12-15,Annual,4,2.82,3.21,Medium,10,Yes
775,2023-06-15,Mid-Year,5,4.04,3.98,Medium,15,No
776,2021-12-15,Annual,2,1.68,1.18,Low,3,No
776,2022-06-15,Mid-Year,2,1.79,2.67,Medium,3,No
776,2022-12-15,Annual,2,1.69,1.63,High,3,No
776,2023-06-15,Mid-Year,4,3.28,3.48,Medium,10,No
780,2021-12-15,Annual,5,4.08,4.73,Medium,15,No
780,2022-06-15,Mid-Year,3,2.44,1.7,Medium,6,No
780,2022-12-15,Annual,4,2.97,2.86,Medium,10,No
780,2023-06-15,Mid-Year,3,3.18,2.6,Low,6,No
781,2021-12-15,Annual,3,2.32,2.58,Medium,6,No
781,2022-06-15,Mid-Year,3,1.76,3.75,Medium,6,Yes
781,2022-12-15,Annual,4,2.83,3.3,Low,10,No
781,2023-06-15,Mid-Year,1,1.0,1.41,High,0,No
783,2021-12-15,Annual,3,2.81,1.96,Medium,6,No
783,2022-06-15,Mid-Year,3,2.54,2.69,Medium,6,No
783,2022-12-15,Annual,3,2.52,2.89,Low,6,No
783,2023-06-15,Mid-Year,3,2.82,2.33,Medium,6,No
784,2021-12-15,Annual,4,2.89,3.8,Medium,10,No
784,2022-06-15,Mid-Year,3,1.8,2.87,High,6,No
784,2022-12-15,Annual,4,3.04,4.4,Medium,10,No
